Date,Open,High,Low,Close,Adj Close,Volume
2016-04-08,109.610001,110.070000,108.629997,109.110001,99.181671,26151700
2016-04-11,109.739998,110.550003,108.750000,108.769997,98.872581,25842100
2016-04-12,108.790001,110.180000,108.430000,109.940002,99.936127,25058700
2016-04-13,110.580002,112.430000,110.510002,112.309998,102.090477,40534700
2016-04-14,112.260002,112.699997,111.879997,112.169998,101.963234,25538600
2016-04-15,111.900002,112.629997,111.860001,112.449997,102.217735,21176100
2016-04-18,111.980003,113.389999,111.870003,113.300003,102.990395,19428300
2016-04-19,113.510002,114.129997,112.889999,113.389999,103.072189,23228100
2016-04-20,113.389999,114.209999,112.970001,113.559998,103.226746,21422500
2016-04-21,113.470001,113.919998,112.660004,112.989998,102.708611,20535700
2016-04-22,112.980003,114.190002,112.980003,114.110001,103.726692,29094500
2016-04-25,113.800003,113.910004,112.809998,113.300003,102.990395,16369600
2016-04-26,113.669998,114.529999,113.169998,114.410004,103.999420,30564100
2016-04-27,114.480003,115.050003,113.900002,114.809998,104.362999,24360300
2016-04-28,114.269997,115.000000,113.190002,113.500000,103.172195,26126500
2016-04-29,113.010002,113.459999,111.720001,112.480003,102.245003,33284500
2016-05-02,112.830002,113.510002,112.180000,113.480003,103.154015,21881000
2016-05-03,112.550003,112.559998,110.930000,111.620003,101.463272,37929600
2016-05-04,110.989998,111.989998,110.370003,110.699997,100.626984,30767200
2016-05-05,111.150002,111.330002,110.099998,110.260002,100.227013,26249200
2016-05-06,109.800003,110.930000,109.540001,110.910004,100.817902,25497400
2016-05-09,110.919998,111.889999,110.629997,111.230003,101.108749,23427000
2016-05-10,111.660004,112.400002,111.070000,112.349998,102.126854,18635300
2016-05-11,112.099998,112.269997,110.870003,110.959999,100.863327,23604600
2016-05-12,111.190002,111.489998,109.500000,110.370003,100.327011,34803000
2016-05-13,110.059998,110.940002,109.360001,109.639999,99.663429,24510300
2016-05-16,109.919998,111.519997,109.870003,111.029999,100.926964,27337000
2016-05-17,110.879997,111.419998,108.769997,109.269997,99.327087,46676300
2016-05-18,108.809998,110.660004,108.790001,109.839996,99.845253,35734400
2016-05-19,109.040001,109.769997,107.989998,108.959999,99.045326,36995600
2016-05-20,109.290001,110.790001,109.230003,110.790001,100.708794,37404500
2016-05-23,110.769997,111.389999,110.500000,110.660004,100.590645,23721700
2016-05-24,111.309998,113.220001,111.269997,112.940002,102.663162,41124300
2016-05-25,113.300003,113.900002,113.080002,113.599998,103.263100,26202900
2016-05-26,113.769997,114.019997,113.250000,113.470001,103.144943,15157200
2016-05-27,113.559998,114.599998,113.510002,114.599998,104.172089,21265100
2016-05-31,114.820000,115.540001,114.500000,115.000000,104.535713,32764400
2016-06-01,114.610001,115.949997,114.419998,115.779999,105.244736,26806100
2016-06-02,115.489998,116.669998,115.370003,116.669998,106.053749,23303300
2016-06-03,116.470001,116.470001,115.000000,115.970001,105.417442,28733200
2016-06-06,116.080002,117.580002,116.010002,117.220001,106.553703,26946000
2016-06-07,117.290001,117.980003,116.959999,117.559998,106.862770,21038500
2016-06-08,117.660004,118.639999,117.650002,118.430000,107.653603,27999900
2016-06-09,117.940002,117.940002,117.290001,117.669998,106.962753,23440700
2016-06-10,116.580002,116.879997,115.690002,116.070000,105.508331,32686800
2016-06-13,115.650002,116.180000,114.589996,114.809998,104.362999,36169500
2016-06-14,114.389999,115.110001,113.669998,114.480003,104.063019,34267600
2016-06-15,114.889999,115.559998,114.459999,114.559998,104.135727,24197700
2016-06-16,113.720001,114.589996,112.889999,114.550003,104.126656,36306600
2016-06-17,114.410004,114.919998,113.680000,114.059998,103.681236,30096400
2016-06-20,115.800003,116.449997,115.300003,115.300003,104.808403,28219800
2016-06-21,115.339996,115.410004,114.330002,115.080002,104.608429,34706800
2016-06-22,115.300003,115.879997,114.489998,114.629997,104.199371,27226100
2016-06-23,115.820000,116.910004,115.730003,116.820000,106.190094,30240300
2016-06-24,111.940002,114.040001,111.500000,112.379997,102.154114,74945400
2016-06-27,111.070000,111.070000,108.190002,108.690002,98.799881,58358800
2016-06-28,109.650002,110.879997,109.570000,110.370003,100.327011,42040600
2016-06-29,111.699997,113.050003,111.529999,112.879997,102.608597,34031600
2016-06-30,113.120003,115.019997,112.570000,114.980003,104.517532,42973800
2016-07-01,115.050003,115.949997,114.800003,115.389999,104.890221,24401900
2016-07-05,115.019997,115.260002,113.070000,113.690002,103.344925,29347200
2016-07-06,112.540001,114.010002,112.309998,113.889999,104.095276,24678300
2016-07-07,114.220001,114.989998,113.410004,114.129997,104.314659,20780600
2016-07-08,115.250000,117.089996,115.150002,116.790001,106.745888,37964800
2016-07-11,117.559998,118.430000,117.470001,118.139999,107.979805,26987300
2016-07-12,119.000000,120.419998,118.830002,119.720001,109.423912,44153000
2016-07-13,120.330002,120.389999,118.949997,119.250000,108.994347,28050200
2016-07-14,120.300003,120.360001,119.300003,119.370003,109.104019,19345400
2016-07-15,119.889999,120.040001,119.279999,119.699997,109.405624,23857300
2016-07-18,119.529999,120.349998,119.330002,119.900002,109.588417,17422400
2016-07-19,119.760002,119.970001,118.930000,119.300003,109.040031,19734100
2016-07-20,119.550003,120.440002,118.940002,120.080002,109.752945,22390500
2016-07-21,120.010002,120.599998,119.250000,119.510002,109.231979,19018700
2016-07-22,119.580002,120.650002,119.349998,120.400002,110.045433,17796100
2016-07-25,120.150002,120.459999,119.760002,120.220001,109.880913,13694600
2016-07-26,120.199997,120.970001,119.919998,120.800003,110.411034,19551100
2016-07-27,121.000000,121.470001,120.349998,121.139999,110.721786,21064700
2016-07-28,120.879997,121.239998,120.529999,120.830002,110.438469,16540100
2016-07-29,120.709999,121.760002,120.050003,121.070000,110.657806,30267900
2016-08-01,121.199997,121.699997,120.440002,121.169998,110.749207,34771700
2016-08-02,121.160004,121.209999,119.099998,119.480003,109.204544,28691000
2016-08-03,119.370003,120.500000,119.099998,120.449997,110.091133,17830300
2016-08-04,120.449997,121.190002,120.260002,120.559998,110.191681,17526700
2016-08-05,121.339996,122.580002,120.970001,122.300003,111.782036,28643400
2016-08-08,122.349998,122.849998,122.029999,122.239998,111.727219,14625700
2016-08-09,122.269997,122.629997,122.139999,122.370003,111.846001,12487700
2016-08-10,122.379997,122.599998,121.150002,121.489998,111.041702,19138100
2016-08-11,122.029999,122.400002,121.570000,122.070000,111.571815,21144600
2016-08-12,121.830002,122.459999,121.629997,122.190002,111.681480,12251200
2016-08-15,122.459999,123.690002,122.430000,123.400002,112.787437,22048000
2016-08-16,123.080002,123.120003,122.260002,122.400002,111.873428,20244300
2016-08-17,122.440002,122.500000,121.330002,122.040001,111.544418,20632600
2016-08-18,122.080002,122.970001,122.040001,122.940002,112.366997,16244600
2016-08-19,122.769997,123.070000,122.279999,122.940002,112.366997,17379500
2016-08-22,122.680000,123.339996,122.330002,123.220001,112.622902,16929700
2016-08-23,123.610001,124.459999,123.610001,124.080002,113.408958,21539400
2016-08-24,123.940002,124.250000,122.769997,123.070000,112.485817,21533400
2016-08-25,122.620003,123.690002,122.610001,123.309998,112.705177,17023200
2016-08-26,123.449997,124.410004,122.300003,123.059998,112.476662,26734400
2016-08-29,123.269997,124.169998,123.239998,123.699997,113.061646,14013900
2016-08-30,123.830002,124.169998,123.379997,123.930000,113.271843,14031300
2016-08-31,123.779999,123.889999,122.550003,123.230003,112.632072,29236300
2016-09-01,123.339996,123.629997,122.019997,123.320000,112.714302,22964700
2016-09-02,124.010002,124.529999,123.629997,124.510002,113.801994,23083300
2016-09-06,124.919998,124.970001,123.970001,124.629997,113.911629,13711000
2016-09-07,124.550003,125.440002,124.480003,125.410004,114.624573,17830500
2016-09-08,125.309998,125.410004,124.769997,125.160004,114.396080,16265500
2016-09-09,124.180000,124.209999,121.209999,121.250000,110.822342,54239000
2016-09-12,120.690002,122.970001,120.580002,122.940002,112.366997,33408100
2016-09-13,122.059998,122.160004,119.879997,120.580002,110.209938,47536200
2016-09-14,120.769997,121.470001,120.290001,120.599998,110.228233,30545500
2016-09-15,120.680000,122.190002,120.510002,122.040001,111.544418,29499800
2016-09-16,122.040001,122.040001,121.099998,121.860001,111.379860,31940500
2016-09-19,122.320000,123.550003,121.989998,122.669998,112.120209,22807000
2016-09-20,123.199997,123.230003,122.150002,122.150002,111.644920,16877900
2016-09-21,122.580002,123.970001,122.099998,123.919998,113.262711,30784700
2016-09-22,124.730003,125.800003,124.660004,125.699997,114.889618,36287700
2016-09-23,125.559998,125.879997,124.809998,124.809998,114.076187,26118000
2016-09-26,123.800003,124.169998,123.099998,123.230003,112.943359,20028000
2016-09-27,123.169998,123.879997,122.809998,123.730003,113.401627,16939500
2016-09-28,123.949997,124.760002,123.070000,124.680000,114.272301,19426400
2016-09-29,124.620003,124.639999,122.699997,122.860001,112.604218,26657700
2016-09-30,123.419998,124.779999,122.860001,124.209999,113.841545,31764500
2016-10-03,123.830002,124.099998,123.129997,123.820000,113.484108,18674300
2016-10-04,124.019997,124.309998,122.650002,123.209999,112.925011,26057300
2016-10-05,123.690002,124.680000,123.650002,123.949997,113.603226,24317300
2016-10-06,123.750000,124.019997,122.820000,123.820000,113.484108,18937100
2016-10-07,124.040001,124.320000,122.230003,122.830002,112.576729,28732700
2016-10-10,122.830002,124.739998,122.830002,124.300003,113.924042,21481700
2016-10-11,124.050003,124.110001,121.339996,122.029999,111.843498,31931300
2016-10-12,122.089996,122.610001,121.529999,121.930000,111.751869,20210400
2016-10-13,120.989998,121.410004,120.110001,120.919998,110.826164,26302500
2016-10-14,121.360001,121.839996,120.400002,120.430000,110.377075,24554600
2016-10-17,120.580002,120.849998,120.160004,120.290001,110.248749,17119500
2016-10-18,121.519997,121.580002,120.660004,120.980003,110.881157,19158900
2016-10-19,121.169998,121.949997,120.500000,121.489998,111.348595,18477400
2016-10-20,121.139999,122.000000,120.410004,121.129997,111.018646,20485600
2016-10-21,120.260002,121.370003,120.099998,121.070000,110.963638,21093700
2016-10-24,122.040001,122.610001,121.449997,121.839996,111.669380,15421600
2016-10-25,121.809998,121.989998,120.599998,120.930000,110.835342,16459800
2016-10-26,120.110001,121.000000,119.459999,119.730003,109.735504,24975300
2016-10-27,120.120003,120.139999,118.089996,118.360001,108.479874,29525700
2016-10-28,118.309998,119.029999,117.750000,118.029999,108.177406,35473700
2016-10-31,118.180000,118.639999,117.800003,118.500000,108.608170,20311800
2016-11-01,118.660004,118.699997,116.279999,117.050003,107.279221,34147200
2016-11-02,116.870003,117.000000,115.389999,115.559998,105.913589,29859900
2016-11-03,115.910004,116.239998,114.879997,115.000000,105.400345,22717500
2016-11-04,115.300003,116.900002,115.050003,115.739998,106.078575,35237200
2016-11-07,118.000000,118.820000,117.709999,118.570000,108.672340,32370900
2016-11-08,118.300003,119.459999,117.709999,118.879997,108.956459,26196800
2016-11-09,118.080002,122.830002,118.050003,122.540001,112.310928,77416800
2016-11-10,124.260002,125.400002,122.620003,124.500000,114.107330,83440700
2016-11-11,125.029999,127.720001,124.550003,127.360001,116.728607,95612800
2016-11-14,128.949997,130.259995,128.389999,129.149994,118.369156,83119400
2016-11-15,128.850006,129.889999,128.300003,129.550003,118.735802,38704500
2016-11-16,129.250000,130.000000,129.029999,129.539993,118.726608,42325500
2016-11-17,129.949997,130.830002,129.750000,130.300003,119.423187,42576900
2016-11-18,130.690002,131.089996,130.300003,130.990005,120.055573,41380600
2016-11-21,131.309998,132.000000,130.610001,131.600006,120.614662,32293100
2016-11-22,132.119995,132.899994,131.669998,132.800003,121.714485,39681500
2016-11-23,132.479996,133.649994,132.100006,133.630005,122.475235,37939200
2016-11-25,133.729996,134.100006,133.539993,134.070007,122.878487,13373400
2016-11-28,133.970001,134.000000,132.149994,132.330002,121.283745,32505700
2016-11-29,132.509995,133.089996,132.100006,132.259995,121.219574,27993700
2016-11-30,132.919998,133.089996,131.500000,131.610001,120.623825,32491200
2016-12-01,132.250000,132.550003,130.289993,130.970001,120.037239,39815900
2016-12-02,130.940002,131.470001,130.520004,130.899994,119.973068,24054100
2016-12-05,131.970001,133.330002,131.889999,133.149994,122.035248,27547100
2016-12-06,133.520004,134.910004,132.740005,134.589996,123.355057,27820000
2016-12-07,134.589996,136.179993,134.179993,135.899994,124.555679,31825800
2016-12-08,136.250000,138.210007,135.800003,138.039993,126.517082,49048900
2016-12-09,138.399994,138.820007,137.750000,138.309998,126.764503,34313500
2016-12-12,137.949997,138.570007,136.509995,136.850006,125.426376,34592900
2016-12-13,137.529999,138.050003,136.240005,136.860001,125.435570,32624600
2016-12-14,136.419998,137.350006,134.809998,135.149994,123.868301,45923700
2016-12-15,135.369995,137.139999,134.960007,136.160004,124.794022,41352500
2016-12-16,136.350006,137.529999,135.630005,135.910004,124.564888,39348200
2016-12-19,136.039993,137.190002,135.910004,136.800003,125.380608,33393900
2016-12-20,137.279999,138.210007,136.990005,137.960007,126.443764,31753600
2016-12-21,137.850006,138.149994,137.009995,137.059998,125.618851,23215900
2016-12-22,136.559998,136.750000,134.809998,135.320007,124.535721,34737900
2016-12-23,135.460007,136.119995,135.270004,136.039993,125.198296,17081400
2016-12-27,136.229996,137.300003,136.210007,136.649994,125.759636,13571700
2016-12-28,136.889999,136.979996,134.830002,135.250000,124.471275,22712400
2016-12-29,135.289993,136.259995,134.690002,135.369995,124.581696,21312900
2016-12-30,135.600006,135.630005,134.399994,134.850006,124.103142,28399300
2017-01-03,136.490005,136.830002,134.500000,135.520004,124.719757,29792400
2017-01-04,136.050003,137.960007,136.009995,137.779999,126.799629,34499400
2017-01-05,137.490005,137.759995,135.509995,136.190002,125.336357,30286900
2017-01-06,136.410004,136.710007,135.679993,135.690002,124.876228,23436000
2017-01-09,135.539993,135.720001,134.500000,134.800003,124.057106,24077900
2017-01-10,135.000000,136.380005,134.759995,136.089996,125.244316,21684900
2017-01-11,136.229996,136.789993,135.419998,136.330002,125.465157,27428800
2017-01-12,136.160004,136.220001,133.589996,135.279999,124.498871,41844200
2017-01-13,135.649994,136.970001,135.649994,136.259995,125.400772,27784500
2017-01-17,135.600006,135.690002,134.130005,134.410004,123.698227,28197800
2017-01-18,134.759995,134.940002,133.949997,134.850006,124.103142,21289700
2017-01-19,135.139999,135.440002,133.169998,133.750000,123.090828,34105900
2017-01-20,133.750000,134.880005,133.750000,134.440002,123.725800,29286100
2017-01-23,134.029999,134.679993,133.119995,133.880005,123.210464,20537000
2017-01-24,134.339996,136.279999,134.220001,135.929993,125.097046,34313800
2017-01-25,137.059998,137.550003,136.949997,137.210007,126.275055,29127300
2017-01-26,137.339996,137.500000,136.419998,136.660004,125.768906,22255600
2017-01-27,136.770004,137.039993,135.649994,136.190002,125.336357,19467800
2017-01-30,135.229996,135.240005,133.240005,134.289993,123.587738,40464400
2017-01-31,133.869995,135.559998,133.479996,135.229996,124.452850,32945000
2017-02-01,136.220001,136.869995,134.699997,135.149994,124.379211,30010500
2017-02-02,135.300003,135.669998,134.490005,134.809998,124.066338,19935700
2017-02-03,135.990005,136.979996,135.509995,136.869995,125.962135,24534100
2017-02-06,136.399994,136.779999,135.429993,135.839996,125.014244,23691500
2017-02-07,135.820007,136.470001,134.770004,135.240005,124.462044,30342200
2017-02-08,135.240005,135.240005,133.889999,135.000000,124.241188,32956900
2017-02-09,135.000000,137.250000,135.000000,136.899994,125.989777,28267600
2017-02-10,137.789993,138.369995,137.199997,137.940002,126.946938,27287600
2017-02-13,138.770004,139.210007,138.089996,138.300003,127.278183,23245100
2017-02-14,137.940002,138.949997,137.610001,138.759995,127.701530,27145000
2017-02-15,138.190002,139.770004,138.070007,139.589996,128.465363,20253500
2017-02-16,139.460007,139.839996,138.210007,139.199997,128.106445,24613600
2017-02-17,138.449997,139.160004,138.250000,139.110001,128.023651,26703200
2017-02-21,139.380005,140.320007,139.380005,140.199997,129.026764,21353500
2017-02-22,140.000000,140.020004,139.250000,139.580002,128.456192,14890800
2017-02-23,139.960007,140.009995,137.690002,138.750000,127.692337,24596200
2017-02-24,137.460007,138.649994,137.300003,138.649994,127.600273,24512300
2017-02-27,138.339996,140.000000,138.210007,140.000000,128.842743,28269000
2017-02-28,139.380005,139.479996,137.759995,137.839996,126.854851,40184100
2017-03-01,139.649994,140.860001,139.520004,140.360001,129.174011,35719800
2017-03-02,140.330002,140.360001,138.639999,138.750000,127.692337,25937000
2017-03-03,138.800003,139.419998,137.880005,138.649994,127.600273,30989800
2017-03-06,137.779999,137.970001,136.990005,137.699997,126.725952,23892100
2017-03-07,137.399994,137.740005,136.610001,136.800003,125.897766,29711300
2017-03-08,137.279999,137.619995,135.779999,135.899994,125.069443,34115100
2017-03-09,135.830002,136.490005,134.889999,135.360001,124.572487,35223800
2017-03-10,136.289993,136.309998,134.839996,135.960007,125.124702,39516600
2017-03-13,135.649994,136.789993,135.649994,136.279999,125.419197,21295000
2017-03-14,135.750000,135.830002,134.559998,135.630005,124.820992,30037800
2017-03-15,136.289993,138.020004,135.970001,137.729996,126.753624,31230400
2017-03-16,138.220001,138.509995,137.559998,137.910004,126.919250,25306600
2017-03-17,138.139999,138.729996,137.309998,138.460007,127.425407,33324600
2017-03-20,138.279999,138.520004,137.369995,137.860001,126.873291,19091200
2017-03-21,138.509995,138.600006,133.919998,133.970001,123.293266,61869000
2017-03-22,133.710007,134.309998,132.779999,134.000000,123.320877,46332600
2017-03-23,134.000000,135.699997,133.639999,134.779999,124.038719,37764600
2017-03-24,134.949997,135.470001,133.860001,134.490005,124.128273,33514400
2017-03-27,132.759995,135.070007,132.399994,134.740005,124.359009,35596700
2017-03-28,134.279999,135.899994,134.139999,135.789993,125.328072,26891900
2017-03-29,135.699997,136.490005,135.300003,136.229996,125.734161,22119500
2017-03-30,136.320007,137.380005,136.259995,137.259995,126.684837,25792900
2017-03-31,137.419998,138.169998,136.940002,137.479996,126.887840,29434300
2017-04-03,137.970001,138.100006,135.600006,136.029999,125.549599,38834900
2017-04-04,135.929993,136.550003,135.350006,135.869995,125.401917,25642600
2017-04-05,136.830002,137.429993,134.080002,134.330002,123.980606,44968800
2017-04-06,134.539993,135.630005,133.830002,135.580002,125.134277,41012100
2017-04-07,135.210007,136.029999,134.750000,135.520004,125.078903,24300200
2017-04-10,135.470001,136.850006,135.160004,135.820007,125.355789,22779900
2017-04-11,135.270004,136.919998,135.080002,136.899994,126.352577,32589200
2017-04-12,136.639999,136.699997,134.919998,135.039993,124.635864,25700800
2017-04-13,134.880005,135.369995,133.660004,133.720001,123.417564,30207000
2017-04-17,134.070007,135.320007,133.679993,135.289993,124.866600,18278800
2017-04-18,134.720001,135.460007,134.160004,135.320007,124.894333,24553300
2017-04-19,135.690002,136.960007,135.539993,135.789993,125.328072,34627600
2017-04-20,136.339996,137.669998,136.149994,137.520004,126.924797,31934400
2017-04-21,137.240005,137.550003,136.710007,137.210007,126.638680,29386000
2017-04-24,139.080002,139.339996,138.490005,138.919998,128.216934,33836900
2017-04-25,140.240005,140.880005,140.089996,140.270004,129.462936,32751700
2017-04-26,140.169998,141.820007,140.130005,140.990005,130.127472,41669200
2017-04-27,141.339996,141.800003,140.479996,140.949997,130.090530,23004300
2017-04-28,141.029999,141.169998,139.039993,139.059998,128.346130,31113900
2017-05-01,139.639999,140.289993,138.779999,139.860001,129.084518,20925200
2017-05-02,139.979996,140.339996,138.690002,139.149994,128.429199,17993900
2017-05-03,138.490005,138.759995,137.690002,138.289993,127.635475,27050300
2017-05-04,138.529999,138.729996,137.110001,138.100006,127.460114,25799100
2017-05-05,138.690002,138.990005,137.529999,138.990005,128.281540,23806500
2017-05-08,138.660004,138.979996,137.759995,138.410004,127.746246,16680000
2017-05-09,138.589996,138.830002,137.779999,138.350006,127.690880,23988400
2017-05-10,138.039993,139.479996,137.860001,139.210007,128.484589,19791500
2017-05-11,138.669998,138.830002,136.979996,138.240005,127.589310,28617300
2017-05-12,137.710007,137.889999,137.160004,137.509995,126.915543,24111200
2017-05-15,137.979996,139.250000,137.979996,138.580002,127.903160,31132200
2017-05-16,138.970001,139.039993,137.619995,138.630005,127.949234,18520900
2017-05-17,136.330002,137.039993,134.750000,134.889999,124.497429,50791200
2017-05-18,134.570007,135.899994,134.229996,135.380005,124.949699,44805100
2017-05-19,135.639999,136.759995,135.419998,136.029999,125.549599,44450500
2017-05-22,136.259995,137.199997,136.160004,136.949997,126.398697,20062700
2017-05-23,137.289993,137.690002,136.350006,137.399994,126.814056,16681400
2017-05-24,137.509995,138.029999,136.830002,137.490005,126.897110,21256000
2017-05-25,138.139999,138.610001,137.199997,137.580002,126.980194,22804200
2017-05-26,137.380005,137.789993,136.779999,137.539993,126.943283,20047300
2017-05-30,137.119995,137.440002,136.220001,136.460007,125.946472,25544100
2017-05-31,136.839996,136.919998,134.639999,136.320007,125.817245,34345400
2017-06-01,136.720001,139.000000,136.270004,138.949997,128.244629,44618600
2017-06-02,139.449997,141.020004,139.050003,139.850006,129.075272,46680200
2017-06-05,139.960007,140.110001,138.949997,138.979996,128.272308,20808900
2017-06-06,138.110001,139.660004,137.809998,138.850006,128.152313,25460900
2017-06-07,138.860001,139.529999,138.490005,138.979996,128.272308,20542200
2017-06-08,138.979996,141.460007,138.740005,140.880005,130.025925,33956400
2017-06-09,141.460007,142.899994,140.699997,141.610001,130.699692,56979400
2017-06-12,141.660004,141.990005,140.889999,141.380005,130.487366,34665500
2017-06-13,141.800003,142.309998,141.470001,142.100006,131.151962,22046800
2017-06-14,142.029999,142.039993,140.449997,141.259995,130.376633,33021900
2017-06-15,139.690002,140.979996,139.690002,140.539993,129.712128,27376800
2017-06-16,140.029999,140.220001,139.279999,140.190002,129.389099,35608400
2017-06-19,140.559998,141.580002,140.509995,141.229996,130.348969,25163300
2017-06-20,140.880005,140.970001,139.699997,139.800003,129.029129,20111900
2017-06-21,140.050003,140.800003,139.220001,139.449997,128.706131,23351400
2017-06-22,139.369995,140.389999,139.009995,139.979996,129.195251,17917200
2017-06-23,140.139999,141.080002,139.550003,140.910004,130.053635,20772500
2017-06-26,141.089996,141.529999,140.199997,141.080002,130.210526,22988300
2017-06-27,141.100006,141.619995,139.750000,139.839996,129.066025,24610100
2017-06-28,140.669998,142.259995,140.399994,141.979996,131.041183,25085400
2017-06-29,142.240005,142.350006,139.649994,141.139999,130.265884,38794900
2017-06-30,141.250000,141.669998,140.770004,140.919998,130.062866,22798500
2017-07-03,141.339996,142.500000,141.300003,142.100006,131.151962,12968200
2017-07-05,141.699997,141.850006,140.699997,141.589996,130.681213,21865500
2017-07-06,139.929993,140.470001,138.830002,139.139999,128.974716,30563400
2017-07-07,139.429993,140.679993,139.179993,140.490005,130.226105,20511000
2017-07-10,139.919998,140.889999,139.369995,139.880005,129.660675,17206000
2017-07-11,139.779999,140.380005,138.979996,140.289993,130.040695,16192900
2017-07-12,141.050003,142.220001,141.009995,141.369995,131.041809,19358600
2017-07-13,141.199997,141.559998,140.380005,141.490005,131.153061,16559300
2017-07-14,141.100006,142.300003,141.100006,141.729996,131.375519,15465300
2017-07-17,141.600006,142.460007,141.259995,142.059998,131.681412,15374600
2017-07-18,141.539993,141.869995,141.039993,141.690002,131.338440,16653300
2017-07-19,141.880005,143.139999,141.880005,143.100006,132.645432,16985500
2017-07-20,143.119995,143.520004,142.800003,143.199997,132.738068,17047800
2017-07-21,143.009995,143.330002,142.250000,142.550003,132.135605,21662700
2017-07-24,142.309998,142.820007,141.970001,142.750000,132.320969,16694000
2017-07-25,143.619995,144.250000,143.210007,144.050003,133.526062,21066400
2017-07-26,144.149994,144.149994,143.050003,143.250000,132.784454,13574900
2017-07-27,143.479996,143.679993,141.550003,142.339996,131.940918,24355800
2017-07-28,142.020004,142.360001,141.470001,141.960007,131.588715,19933300
2017-07-31,142.220001,142.380005,140.970001,141.509995,131.171539,16417700
2017-08-01,142.169998,142.199997,140.970001,141.779999,131.421875,19835900
2017-08-02,141.589996,141.820007,139.729996,140.229996,129.985046,19934300
2017-08-03,140.440002,140.539993,139.160004,139.529999,129.336197,19624900
2017-08-04,139.910004,140.320007,139.490005,140.210007,129.966553,16473500
2017-08-07,140.440002,140.850006,139.710007,140.440002,130.179749,9176200
2017-08-08,140.410004,141.789993,139.690002,140.000000,129.771927,27248700
2017-08-09,139.119995,139.389999,138.279999,138.789993,128.650253,26534300
2017-08-10,138.279999,138.279999,136.259995,136.270004,126.314392,40983500
2017-08-11,136.210007,136.740005,135.770004,136.470001,126.499786,32779600
2017-08-14,137.259995,138.589996,137.229996,138.539993,128.418518,21710900
2017-08-15,138.800003,138.820007,137.339996,137.399994,127.361870,16646000
2017-08-16,137.669998,138.389999,137.210007,137.440002,127.398888,21858600
2017-08-17,136.979996,137.690002,134.919998,134.929993,125.072258,32722900
2017-08-18,134.470001,135.460007,134.119995,134.919998,125.063042,42401900
2017-08-21,134.690002,135.020004,134.139999,134.830002,124.979568,21504100
2017-08-22,135.259995,136.449997,135.139999,136.289993,126.332932,25170600
2017-08-23,135.529999,136.570007,135.210007,136.070007,126.129028,18381900
2017-08-24,136.639999,136.929993,136.020004,136.490005,126.518349,15726600
2017-08-25,136.880005,137.309998,136.419998,136.880005,126.879822,17163000
2017-08-28,137.369995,137.610001,136.770004,137.460007,127.417480,16333300
2017-08-29,136.490005,137.809998,136.229996,137.490005,127.445274,20277600
2017-08-30,137.360001,138.509995,137.250000,138.369995,128.260941,15915500
2017-08-31,138.910004,139.940002,138.669998,139.729996,129.521637,29260600
2017-09-01,139.979996,140.630005,139.729996,140.520004,130.253922,17412500
2017-09-05,140.630005,140.889999,138.580002,139.169998,129.002533,21908400
2017-09-06,139.740005,140.000000,139.080002,139.460007,129.271332,18399700
2017-09-07,139.589996,139.690002,138.589996,139.110001,128.946915,18159800
2017-09-08,138.929993,139.770004,138.619995,139.220001,129.048874,21870500
2017-09-11,140.389999,140.919998,140.229996,140.679993,130.402191,22617700
2017-09-12,141.039993,141.690002,140.820007,141.539993,131.199402,22679600
2017-09-13,141.410004,142.220001,141.320007,141.960007,131.588715,25052500
2017-09-14,141.779999,142.160004,141.419998,141.830002,131.468170,18353800
2017-09-15,141.639999,142.470001,141.550003,142.410004,132.005814,23184000
2017-09-18,142.619995,143.809998,142.600006,143.380005,132.904953,24427400
2017-09-19,143.570007,143.690002,143.089996,143.380005,132.904953,16346300
2017-09-20,143.529999,144.020004,143.259995,143.839996,133.331360,20244700
2017-09-21,144.020004,144.259995,143.479996,143.690002,133.192291,17395900
2017-09-22,143.669998,144.669998,143.559998,144.300003,133.757751,25203000
2017-09-25,144.270004,144.940002,143.690002,144.500000,133.943130,30012800
2017-09-26,144.289993,145.149994,144.179993,144.610001,134.369659,28238100
2017-09-27,145.630005,147.860001,145.160004,147.440002,136.999283,66351700
2017-09-28,147.250000,148.059998,146.779999,147.830002,137.361618,29291400
2017-09-29,147.919998,148.429993,147.740005,148.179993,137.686798,21738700
2017-10-02,148.309998,150.000000,148.080002,150.000000,139.377899,29772400
2017-10-03,150.110001,150.330002,149.330002,150.330002,139.684586,28372800
2017-10-04,150.089996,150.610001,149.389999,149.850006,139.238602,22024700
2017-10-05,150.289993,150.630005,149.869995,150.259995,139.619507,22538500
2017-10-06,149.710007,150.339996,149.570007,150.050003,139.424423,19350800
2017-10-09,150.190002,150.679993,149.179993,149.429993,138.848297,13981300
2017-10-10,149.929993,150.289993,149.410004,149.860001,139.247864,21951900
2017-10-11,149.940002,150.190002,149.460007,149.750000,139.145630,15137100
2017-10-12,149.460007,150.009995,149.020004,149.639999,139.043411,17185600
2017-10-13,149.919998,149.990005,149.229996,149.369995,138.792542,15464400
2017-10-16,149.610001,150.350006,149.029999,149.240005,138.671753,20653100
2017-10-17,149.270004,149.770004,148.500000,148.809998,138.272186,18046800
2017-10-18,149.500000,149.910004,149.080002,149.520004,138.931946,20541700
2017-10-19,148.770004,149.330002,148.169998,149.289993,138.718292,17164900
